"Time","SDS011 PM2.5"
2021-12-16 11:00:00,
2021-12-16 12:00:00,
2021-12-16 13:00:00,
2021-12-16 14:00:00,
2021-12-16 15:00:00,
2021-12-16 16:00:00,
2021-12-16 17:00:00,
2021-12-16 18:00:00,
2021-12-16 19:00:00,
2021-12-16 20:00:00,
2021-12-16 21:00:00,1.92
2021-12-16 22:00:00,1.74
2021-12-16 23:00:00,1.47
2021-12-17 00:00:00,1.39
2021-12-17 01:00:00,1.35
2021-12-17 02:00:00,1.20
2021-12-17 03:00:00,1.06
2021-12-17 04:00:00,1.03
2021-12-17 05:00:00,0.860
2021-12-17 06:00:00,0.902
2021-12-17 07:00:00,0.772
2021-12-17 08:00:00,0.575
2021-12-17 09:00:00,0.530
2021-12-17 10:00:00,0.434
2021-12-17 11:00:00,0.422
2021-12-17 12:00:00,0.355
2021-12-17 13:00:00,0.282
2021-12-17 14:00:00,0.960
2021-12-17 15:00:00,0.769
2021-12-17 16:00:00,0.671
2021-12-17 17:00:00,0.927
2021-12-17 18:00:00,1.38
2021-12-17 19:00:00,2.26
2021-12-17 20:00:00,1.68
2021-12-17 21:00:00,1.62
2021-12-17 22:00:00,0.845
2021-12-17 23:00:00,1.04
2021-12-18 00:00:00,1.13
2021-12-18 01:00:00,0.640
2021-12-18 02:00:00,0.323
2021-12-18 03:00:00,0.220
2021-12-18 04:00:00,0.269
2021-12-18 05:00:00,0.330
2021-12-18 06:00:00,0.428
2021-12-18 07:00:00,0.333
2021-12-18 08:00:00,0.362
2021-12-18 09:00:00,0.838
2021-12-18 10:00:00,1.18
2021-12-18 11:00:00,0.793
2021-12-18 12:00:00,0.509
2021-12-18 13:00:00,0.390
2021-12-18 14:00:00,0.465
2021-12-18 15:00:00,0.582
2021-12-18 16:00:00,1.19
2021-12-18 17:00:00,0.720
2021-12-18 18:00:00,1.09
2021-12-18 19:00:00,2.10
2021-12-18 20:00:00,3.10
2021-12-18 21:00:00,2.93
2021-12-18 22:00:00,2.46
2021-12-18 23:00:00,2.79
2021-12-19 00:00:00,2.47
2021-12-19 01:00:00,1.68
2021-12-19 02:00:00,1.85
2021-12-19 03:00:00,1.20
2021-12-19 04:00:00,1.15
2021-12-19 05:00:00,1.52
2021-12-19 06:00:00,1.67
2021-12-19 07:00:00,1.89
2021-12-19 08:00:00,1.50
2021-12-19 09:00:00,1.63
2021-12-19 10:00:00,0.900
2021-12-19 11:00:00,1.46
2021-12-19 12:00:00,2.28
2021-12-19 13:00:00,2.59
2021-12-19 14:00:00,2.61
2021-12-19 15:00:00,3.40
2021-12-19 16:00:00,3.72
2021-12-19 17:00:00,2.92
2021-12-19 18:00:00,3.38
2021-12-19 19:00:00,3.38
2021-12-19 20:00:00,3.11
2021-12-19 21:00:00,3.64
2021-12-19 22:00:00,3.08
2021-12-19 23:00:00,2.41
2021-12-20 00:00:00,1.89
2021-12-20 01:00:00,2.14
2021-12-20 02:00:00,1.76
2021-12-20 03:00:00,1.91
2021-12-20 04:00:00,1.98
2021-12-20 05:00:00,1.60
2021-12-20 06:00:00,1.88
2021-12-20 07:00:00,2.22
2021-12-20 08:00:00,2.84
2021-12-20 09:00:00,3.35
2021-12-20 10:00:00,3.92
2021-12-20 11:00:00,3.69
2021-12-20 12:00:00,3.56
2021-12-20 13:00:00,4.17
2021-12-20 14:00:00,4.80
2021-12-20 15:00:00,5.28
2021-12-20 16:00:00,6.21
2021-12-20 17:00:00,5.95
2021-12-20 18:00:00,6.11
2021-12-20 19:00:00,5.30
2021-12-20 20:00:00,5.80
2021-12-20 21:00:00,6.79
2021-12-20 22:00:00,7.38
2021-12-20 23:00:00,6.17
2021-12-21 00:00:00,4.24
2021-12-21 01:00:00,3.51
2021-12-21 02:00:00,2.57
2021-12-21 03:00:00,2.70
2021-12-21 04:00:00,2.42
2021-12-21 05:00:00,1.85
2021-12-21 06:00:00,1.43
2021-12-21 07:00:00,1.81
2021-12-21 08:00:00,2.22
2021-12-21 09:00:00,2.53
2021-12-21 10:00:00,2.66
2021-12-21 11:00:00,2.52
2021-12-21 12:00:00,3.67
2021-12-21 13:00:00,2.36
2021-12-21 14:00:00,2.10
2021-12-21 15:00:00,2.73
2021-12-21 16:00:00,2.94
2021-12-21 17:00:00,3.37
2021-12-21 18:00:00,3.92
2021-12-21 19:00:00,2.76
2021-12-21 20:00:00,2.45
2021-12-21 21:00:00,2.29
2021-12-21 22:00:00,2.13
2021-12-21 23:00:00,1.16
2021-12-22 00:00:00,1.71
2021-12-22 01:00:00,1.66
2021-12-22 02:00:00,1.32
2021-12-22 03:00:00,2.71
2021-12-22 04:00:00,2.51
2021-12-22 05:00:00,1.93
2021-12-22 06:00:00,1.74
2021-12-22 07:00:00,1.58
2021-12-22 08:00:00,3.85
2021-12-22 09:00:00,3.82
2021-12-22 10:00:00,2.12
2021-12-22 11:00:00,2.63
2021-12-22 12:00:00,5.40
2021-12-22 13:00:00,8.74
2021-12-22 14:00:00,11.6
2021-12-22 15:00:00,10.3
2021-12-22 16:00:00,10.2
2021-12-22 17:00:00,7.26
2021-12-22 18:00:00,8.83
2021-12-22 19:00:00,6.63
2021-12-22 20:00:00,8.47
2021-12-22 21:00:00,7.32
2021-12-22 22:00:00,6.26
2021-12-22 23:00:00,5.05
2021-12-23 00:00:00,4.94
2021-12-23 01:00:00,3.46
2021-12-23 02:00:00,2.70
2021-12-23 03:00:00,1.87
2021-12-23 04:00:00,1.70
2021-12-23 05:00:00,1.61
2021-12-23 06:00:00,1.71
2021-12-23 07:00:00,1.95
2021-12-23 08:00:00,1.96
2021-12-23 09:00:00,2.19
2021-12-23 10:00:00,1.73
2021-12-23 11:00:00,1.47
2021-12-23 12:00:00,0.703
2021-12-23 13:00:00,0.765
2021-12-23 14:00:00,0.735
2021-12-23 15:00:00,2.43
2021-12-23 16:00:00,2.14
2021-12-23 17:00:00,1.76
2021-12-23 18:00:00,1.01
2021-12-23 19:00:00,0.458
2021-12-23 20:00:00,0.318
2021-12-23 21:00:00,1.34
2021-12-23 22:00:00,7.05
2021-12-23 23:00:00,5.11
2021-12-24 00:00:00,4.22
2021-12-24 01:00:00,3.98
2021-12-24 02:00:00,3.34
2021-12-24 03:00:00,2.67
2021-12-24 04:00:00,1.89
2021-12-24 05:00:00,1.22
2021-12-24 06:00:00,1.01
2021-12-24 07:00:00,1.01
2021-12-24 08:00:00,1.23
2021-12-24 09:00:00,1.62
2021-12-24 10:00:00,1.67
2021-12-24 11:00:00,1.80
2021-12-24 12:00:00,1.87
2021-12-24 13:00:00,1.89
2021-12-24 14:00:00,1.79
2021-12-24 15:00:00,2.09
2021-12-24 16:00:00,2.11
2021-12-24 17:00:00,2.77
2021-12-24 18:00:00,3.55
2021-12-24 19:00:00,3.71
2021-12-24 20:00:00,3.31
2021-12-24 21:00:00,2.58
2021-12-24 22:00:00,2.39
2021-12-24 23:00:00,2.17
2021-12-25 00:00:00,1.66
2021-12-25 01:00:00,1.79
2021-12-25 02:00:00,1.65
2021-12-25 03:00:00,2
2021-12-25 04:00:00,2.07
2021-12-25 05:00:00,1.91
2021-12-25 06:00:00,1.86
2021-12-25 07:00:00,1.59
2021-12-25 08:00:00,2.16
2021-12-25 09:00:00,2.16
2021-12-25 10:00:00,2.19
2021-12-25 11:00:00,2.14
2021-12-25 12:00:00,1.81
2021-12-25 13:00:00,1.44
2021-12-25 14:00:00,1.18
2021-12-25 15:00:00,1.15
2021-12-25 16:00:00,1.34
2021-12-25 17:00:00,1.27
2021-12-25 18:00:00,1.70
2021-12-25 19:00:00,1.04
2021-12-25 20:00:00,0.787
2021-12-25 21:00:00,0.774
2021-12-25 22:00:00,0.974
2021-12-25 23:00:00,1.47
2021-12-26 00:00:00,1.13
2021-12-26 01:00:00,1.50
2021-12-26 02:00:00,1.81
2021-12-26 03:00:00,1.83
2021-12-26 04:00:00,2.82
2021-12-26 05:00:00,2.52
2021-12-26 06:00:00,2.56
2021-12-26 07:00:00,3.19
2021-12-26 08:00:00,2.88
2021-12-26 09:00:00,3.52
2021-12-26 10:00:00,5.01
2021-12-26 11:00:00,6.16
2021-12-26 12:00:00,8.62
2021-12-26 13:00:00,5.40
2021-12-26 14:00:00,5.92
2021-12-26 15:00:00,5.17
2021-12-26 16:00:00,2.40
2021-12-26 17:00:00,2.90
2021-12-26 18:00:00,3.10
2021-12-26 19:00:00,3.36
2021-12-26 20:00:00,5.08
2021-12-26 21:00:00,3.60
2021-12-26 22:00:00,2.08
2021-12-26 23:00:00,2.36
2021-12-27 00:00:00,2.20
2021-12-27 01:00:00,1.60
2021-12-27 02:00:00,1.23
2021-12-27 03:00:00,0.991
2021-12-27 04:00:00,0.818
2021-12-27 05:00:00,0.524
2021-12-27 06:00:00,0.603
2021-12-27 07:00:00,0.840
2021-12-27 08:00:00,1.15
2021-12-27 09:00:00,2.22
2021-12-27 10:00:00,3.23
2021-12-27 11:00:00,3.41
2021-12-27 12:00:00,5.77
2021-12-27 13:00:00,7.99
2021-12-27 14:00:00,7.87
2021-12-27 15:00:00,10.5
2021-12-27 16:00:00,12.8
2021-12-27 17:00:00,13.3
2021-12-27 18:00:00,16.3
2021-12-27 19:00:00,15.2
2021-12-27 20:00:00,13.9
2021-12-27 21:00:00,15.0
2021-12-27 22:00:00,13.1
2021-12-27 23:00:00,9.42
2021-12-28 00:00:00,6.83
2021-12-28 01:00:00,6.45
2021-12-28 02:00:00,4.08
2021-12-28 03:00:00,2.47
2021-12-28 04:00:00,1.58
2021-12-28 05:00:00,1.13
2021-12-28 06:00:00,1.05
2021-12-28 07:00:00,1.54
2021-12-28 08:00:00,2.63
2021-12-28 09:00:00,4.64
2021-12-28 10:00:00,8.17
2021-12-28 11:00:00,9.83
2021-12-28 12:00:00,11.3
2021-12-28 13:00:00,14.1
2021-12-28 14:00:00,12.4
2021-12-28 15:00:00,11.2
2021-12-28 16:00:00,12.0
2021-12-28 17:00:00,14.4
2021-12-28 18:00:00,15.3
2021-12-28 19:00:00,17.1
2021-12-28 20:00:00,16.3
2021-12-28 21:00:00,13.9
2021-12-28 22:00:00,13.1
2021-12-28 23:00:00,13.0
2021-12-29 00:00:00,12.3
2021-12-29 01:00:00,12.7
2021-12-29 02:00:00,9.44
2021-12-29 03:00:00,7.65
2021-12-29 04:00:00,6.56
2021-12-29 05:00:00,4.66
2021-12-29 06:00:00,3.30
2021-12-29 07:00:00,2.71
2021-12-29 08:00:00,3.33
2021-12-29 09:00:00,4.69
2021-12-29 10:00:00,6.66
2021-12-29 11:00:00,7.35
2021-12-29 12:00:00,7.63
2021-12-29 13:00:00,10.7
2021-12-29 14:00:00,12.1
2021-12-29 15:00:00,13.1
2021-12-29 16:00:00,16.4
2021-12-29 17:00:00,18.2
2021-12-29 18:00:00,17.3
2021-12-29 19:00:00,17.3
2021-12-29 20:00:00,15.4
2021-12-29 21:00:00,18.2
2021-12-29 22:00:00,16.8
2021-12-29 23:00:00,14.2
2021-12-30 00:00:00,14.1
2021-12-30 01:00:00,14.1
2021-12-30 02:00:00,12.0
2021-12-30 03:00:00,8.60
2021-12-30 04:00:00,7.78
2021-12-30 05:00:00,6.75
2021-12-30 06:00:00,6.30
2021-12-30 07:00:00,5.90
2021-12-30 08:00:00,6.32
2021-12-30 09:00:00,9.02
2021-12-30 10:00:00,9.98
2021-12-30 11:00:00,10.2
2021-12-30 12:00:00,7.86
2021-12-30 13:00:00,7.19
2021-12-30 14:00:00,8.10
2021-12-30 15:00:00,7.99
2021-12-30 16:00:00,6.37
2021-12-30 17:00:00,6.79
2021-12-30 18:00:00,6.66
2021-12-30 19:00:00,7.27
2021-12-30 20:00:00,6.87
2021-12-30 21:00:00,6.81
2021-12-30 22:00:00,5.29
2021-12-30 23:00:00,4.29
2021-12-31 00:00:00,3.44
2021-12-31 01:00:00,2.61
2021-12-31 02:00:00,2.11
2021-12-31 03:00:00,1.30
2021-12-31 04:00:00,1.18
2021-12-31 05:00:00,1.11
2021-12-31 06:00:00,0.994
2021-12-31 07:00:00,0.993
2021-12-31 08:00:00,1.27
2021-12-31 09:00:00,1.66
2021-12-31 10:00:00,2.13
2021-12-31 11:00:00,2.44
2021-12-31 12:00:00,2.26
2021-12-31 13:00:00,2.74
2021-12-31 14:00:00,2.72
2021-12-31 15:00:00,3.62
2021-12-31 16:00:00,4.12
2021-12-31 17:00:00,5.09
2021-12-31 18:00:00,14.4
2021-12-31 19:00:00,21.9
2021-12-31 20:00:00,12.3
2021-12-31 21:00:00,16.5
2021-12-31 22:00:00,5.59
2021-12-31 23:00:00,0.906
2022-01-01 00:00:00,1.53
2022-01-01 01:00:00,1.16
2022-01-01 02:00:00,20.1
2022-01-01 03:00:00,19.8
2022-01-01 04:00:00,12.4
2022-01-01 05:00:00,7.46
2022-01-01 06:00:00,7.13
2022-01-01 07:00:00,7.81
2022-01-01 08:00:00,9.32
2022-01-01 09:00:00,7.42
2022-01-01 10:00:00,7.82
2022-01-01 11:00:00,9.65
2022-01-01 12:00:00,11.9
2022-01-01 13:00:00,13.8
2022-01-01 14:00:00,2.87
2022-01-01 15:00:00,1.89
2022-01-01 16:00:00,2.77
2022-01-01 17:00:00,9.40
2022-01-01 18:00:00,19.5
2022-01-01 19:00:00,8.76
2022-01-01 20:00:00,1.32
2022-01-01 21:00:00,1.94
2022-01-01 22:00:00,0.618
2022-01-01 23:00:00,0.852
2022-01-02 00:00:00,1.08
2022-01-02 01:00:00,0.528
2022-01-02 02:00:00,0.423
2022-01-02 03:00:00,0.450
2022-01-02 04:00:00,0.551
2022-01-02 05:00:00,0.489
2022-01-02 06:00:00,0.499
2022-01-02 07:00:00,0.507
2022-01-02 08:00:00,0.896
2022-01-02 09:00:00,1.68
2022-01-02 10:00:00,3.42
2022-01-02 11:00:00,5.78
2022-01-02 12:00:00,6.98
2022-01-02 13:00:00,9.38
2022-01-02 14:00:00,9.92
2022-01-02 15:00:00,12.5
2022-01-02 16:00:00,18.8
2022-01-02 17:00:00,15.5
2022-01-02 18:00:00,18.7
2022-01-02 19:00:00,12.7
2022-01-02 20:00:00,6.83
2022-01-02 21:00:00,4.48
2022-01-02 22:00:00,2.79
2022-01-02 23:00:00,1.82
2022-01-03 00:00:00,1.88
2022-01-03 01:00:00,1.52
2022-01-03 02:00:00,1.41
2022-01-03 03:00:00,2.03
2022-01-03 04:00:00,2.35
2022-01-03 05:00:00,2.66
2022-01-03 06:00:00,2.44
2022-01-03 07:00:00,2.89
2022-01-03 08:00:00,3.13
2022-01-03 09:00:00,4.43
2022-01-03 10:00:00,6.70
2022-01-03 11:00:00,6.56
2022-01-03 12:00:00,11.0
2022-01-03 13:00:00,6.95
2022-01-03 14:00:00,4.55
2022-01-03 15:00:00,3.76
2022-01-03 16:00:00,1.53
2022-01-03 17:00:00,0.843
2022-01-03 18:00:00,3.87
2022-01-03 19:00:00,8.29
2022-01-03 20:00:00,2.44
2022-01-03 21:00:00,2.49
2022-01-03 22:00:00,2.99
2022-01-03 23:00:00,1.64
2022-01-04 00:00:00,3.02
2022-01-04 01:00:00,1.39
2022-01-04 02:00:00,1.13
2022-01-04 03:00:00,1.55
2022-01-04 04:00:00,1.98
2022-01-04 05:00:00,1.12
2022-01-04 06:00:00,3.69
2022-01-04 07:00:00,9.50
2022-01-04 08:00:00,12.3
2022-01-04 09:00:00,12.5
2022-01-04 10:00:00,11.5
2022-01-04 11:00:00,12.0
2022-01-04 12:00:00,11.5
2022-01-04 13:00:00,9.49
2022-01-04 14:00:00,9.94
2022-01-04 15:00:00,10.5
2022-01-04 16:00:00,12.7
2022-01-04 17:00:00,14.9
2022-01-04 18:00:00,14.3
2022-01-04 19:00:00,12.1
2022-01-04 20:00:00,12.9
2022-01-04 21:00:00,8.97
2022-01-04 22:00:00,7.75
2022-01-04 23:00:00,4.80
2022-01-05 00:00:00,2.84
2022-01-05 01:00:00,1.60
2022-01-05 02:00:00,1.27
2022-01-05 03:00:00,1.24
2022-01-05 04:00:00,1.26
2022-01-05 05:00:00,1.10
2022-01-05 06:00:00,1.33
2022-01-05 07:00:00,1.76
2022-01-05 08:00:00,2.31
2022-01-05 09:00:00,2.65
2022-01-05 10:00:00,2.96
2022-01-05 11:00:00,3.70
2022-01-05 12:00:00,0.885
2022-01-05 13:00:00,0.996
2022-01-05 14:00:00,7.64
2022-01-05 15:00:00,7.54
2022-01-05 16:00:00,4.56
2022-01-05 17:00:00,0.958
2022-01-05 18:00:00,1.02
2022-01-05 19:00:00,6.13
2022-01-05 20:00:00,8.42
2022-01-05 21:00:00,9.22
2022-01-05 22:00:00,7.45
2022-01-05 23:00:00,2.16
2022-01-06 00:00:00,1.03
2022-01-06 01:00:00,0.966
2022-01-06 02:00:00,1.13
2022-01-06 03:00:00,1.63
2022-01-06 04:00:00,2.09
2022-01-06 05:00:00,2.01
2022-01-06 06:00:00,1.96
2022-01-06 07:00:00,2.17
2022-01-06 08:00:00,2.70
2022-01-06 09:00:00,2.38
2022-01-06 10:00:00,2.55
2022-01-06 11:00:00,2.97
2022-01-06 12:00:00,3.54
2022-01-06 13:00:00,2.90
2022-01-06 14:00:00,3.29
2022-01-06 15:00:00,3.61
2022-01-06 16:00:00,4.40
2022-01-06 17:00:00,5.77
2022-01-06 18:00:00,5.77
2022-01-06 19:00:00,6.88
2022-01-06 20:00:00,8.65
2022-01-06 21:00:00,6.02
2022-01-06 22:00:00,6.66
2022-01-06 23:00:00,4.40
2022-01-07 00:00:00,2.72
2022-01-07 01:00:00,2.86
2022-01-07 02:00:00,2.30
2022-01-07 03:00:00,1.53
2022-01-07 04:00:00,1.26
2022-01-07 05:00:00,0.951
2022-01-07 06:00:00,1.34
2022-01-07 07:00:00,1.91
2022-01-07 08:00:00,4.26
2022-01-07 09:00:00,7.47
2022-01-07 10:00:00,9.99
2022-01-07 11:00:00,12.8
2022-01-07 12:00:00,9.39
2022-01-07 13:00:00,11.0
2022-01-07 14:00:00,6.28
2022-01-07 15:00:00,4.01
2022-01-07 16:00:00,3.86
2022-01-07 17:00:00,2.43
2022-01-07 18:00:00,1.67
2022-01-07 19:00:00,1.79
2022-01-07 20:00:00,1.93
2022-01-07 21:00:00,2.45
2022-01-07 22:00:00,5.50
2022-01-07 23:00:00,2.00
2022-01-08 00:00:00,0.900
2022-01-08 01:00:00,1.07
2022-01-08 02:00:00,1.04
2022-01-08 03:00:00,0.682
2022-01-08 04:00:00,0.479
2022-01-08 05:00:00,0.505
2022-01-08 06:00:00,0.688
2022-01-08 07:00:00,0.486
2022-01-08 08:00:00,0.897
2022-01-08 09:00:00,1.98
2022-01-08 10:00:00,2.26
2022-01-08 11:00:00,3.80
2022-01-08 12:00:00,3.31
2022-01-08 13:00:00,3.63
2022-01-08 14:00:00,3.25
2022-01-08 15:00:00,6.56
2022-01-08 16:00:00,12.8
2022-01-08 17:00:00,15.6
2022-01-08 18:00:00,20.3
2022-01-08 19:00:00,21.8
2022-01-08 20:00:00,22.4
2022-01-08 21:00:00,18.7
2022-01-08 22:00:00,16.8
2022-01-08 23:00:00,14.5
2022-01-09 00:00:00,12.1
2022-01-09 01:00:00,9.28
2022-01-09 02:00:00,6.78
2022-01-09 03:00:00,4.48
2022-01-09 04:00:00,2.70
2022-01-09 05:00:00,1.82
2022-01-09 06:00:00,0.860
2022-01-09 07:00:00,0.702
2022-01-09 08:00:00,1.88
2022-01-09 09:00:00,2.36
2022-01-09 10:00:00,4.08
2022-01-09 11:00:00,6.01
2022-01-09 12:00:00,3.54
2022-01-09 13:00:00,2.54
2022-01-09 14:00:00,1.85
2022-01-09 15:00:00,2.26
2022-01-09 16:00:00,2.20
2022-01-09 17:00:00,1.22
2022-01-09 18:00:00,1.51
2022-01-09 19:00:00,1.38
2022-01-09 20:00:00,1.28
2022-01-09 21:00:00,1.39
2022-01-09 22:00:00,1.18
2022-01-09 23:00:00,1.24
2022-01-10 00:00:00,1.13
2022-01-10 01:00:00,0.812
2022-01-10 02:00:00,0.626
2022-01-10 03:00:00,0.598
2022-01-10 04:00:00,0.696
2022-01-10 05:00:00,0.700
2022-01-10 06:00:00,1.07
2022-01-10 07:00:00,1.90
2022-01-10 08:00:00,4.38
2022-01-10 09:00:00,6.55
2022-01-10 10:00:00,8.00
2022-01-10 11:00:00,9.26
2022-01-10 12:00:00,11.0
2022-01-10 13:00:00,12.4
2022-01-10 14:00:00,12.9
2022-01-10 15:00:00,14.7
2022-01-10 16:00:00,15.0
2022-01-10 17:00:00,18.1
2022-01-10 18:00:00,22.0
2022-01-10 19:00:00,21.3
2022-01-10 20:00:00,5.27
2022-01-10 21:00:00,1.51
2022-01-10 22:00:00,1.22
2022-01-10 23:00:00,0.992
2022-01-11 00:00:00,0.742
2022-01-11 01:00:00,0.888
2022-01-11 02:00:00,0.890
2022-01-11 03:00:00,1.06
2022-01-11 04:00:00,1.15
2022-01-11 05:00:00,1.36
2022-01-11 06:00:00,1.48
2022-01-11 07:00:00,1.62
2022-01-11 08:00:00,2.26
2022-01-11 09:00:00,3.06
2022-01-11 10:00:00,3.00
2022-01-11 11:00:00,3.51
2022-01-11 12:00:00,3.10
2022-01-11 13:00:00,3.62
2022-01-11 14:00:00,3.30
2022-01-11 15:00:00,5.23
2022-01-11 16:00:00,5.03
2022-01-11 17:00:00,6.77
2022-01-11 18:00:00,6.75
2022-01-11 19:00:00,7.25
2022-01-11 20:00:00,4.52
2022-01-11 21:00:00,4.18
2022-01-11 22:00:00,3.78
2022-01-11 23:00:00,4.47
2022-01-12 00:00:00,3.12
2022-01-12 01:00:00,3.60
2022-01-12 02:00:00,2.33
2022-01-12 03:00:00,1.78
2022-01-12 04:00:00,1.37
2022-01-12 05:00:00,0.423
2022-01-12 06:00:00,0.377
2022-01-12 07:00:00,0.336
2022-01-12 08:00:00,0.475
2022-01-12 09:00:00,0.625
2022-01-12 10:00:00,0.782
2022-01-12 11:00:00,0.901
2022-01-12 12:00:00,0.945
2022-01-12 13:00:00,1.40
2022-01-12 14:00:00,1.74
2022-01-12 15:00:00,2.43
2022-01-12 16:00:00,3.39
2022-01-12 17:00:00,1.90
2022-01-12 18:00:00,0.579
2022-01-12 19:00:00,0.895
2022-01-12 20:00:00,0.942
2022-01-12 21:00:00,0.697
2022-01-12 22:00:00,0.459
2022-01-12 23:00:00,0.307
2022-01-13 00:00:00,0.319
2022-01-13 01:00:00,0.382
2022-01-13 02:00:00,0.493
2022-01-13 03:00:00,0.316
2022-01-13 04:00:00,0.298
2022-01-13 05:00:00,0.200
2022-01-13 06:00:00,
2022-01-13 07:00:00,
2022-01-13 08:00:00,
2022-01-13 09:00:00,
2022-01-13 10:00:00,
2022-01-13 11:00:00,0.667
2022-01-13 12:00:00,0.825
2022-01-13 13:00:00,1.54
2022-01-13 14:00:00,3.01
2022-01-13 15:00:00,2.64
2022-01-13 16:00:00,3.08
2022-01-13 17:00:00,2.78
2022-01-13 18:00:00,2.76
2022-01-13 19:00:00,2.87
2022-01-13 20:00:00,2.79
2022-01-13 21:00:00,1.94
2022-01-13 22:00:00,1.71
2022-01-13 23:00:00,
2022-01-14 00:00:00,
2022-01-14 01:00:00,
2022-01-14 02:00:00,
2022-01-14 03:00:00,
2022-01-14 04:00:00,
2022-01-14 05:00:00,
2022-01-14 06:00:00,
2022-01-14 07:00:00,
2022-01-14 08:00:00,
2022-01-14 09:00:00,
2022-01-14 10:00:00,
2022-01-14 11:00:00,
2022-01-14 12:00:00,
2022-01-14 13:00:00,
2022-01-14 14:00:00,
2022-01-14 15:00:00,
2022-01-14 16:00:00,
2022-01-14 17:00:00,
2022-01-14 18:00:00,
2022-01-14 19:00:00,
2022-01-14 20:00:00,
2022-01-14 21:00:00,
2022-01-14 22:00:00,
2022-01-14 23:00:00,
2022-01-15 00:00:00,
2022-01-15 01:00:00,
2022-01-15 02:00:00,
2022-01-15 03:00:00,
2022-01-15 04:00:00,
2022-01-15 05:00:00,
2022-01-15 06:00:00,
2022-01-15 07:00:00,
2022-01-15 08:00:00,
2022-01-15 09:00:00,
2022-01-15 10:00:00,
2022-01-15 11:00:00,
2022-01-15 12:00:00,
2022-01-15 13:00:00,
2022-01-15 14:00:00,
2022-01-15 15:00:00,
2022-01-15 16:00:00,
2022-01-15 17:00:00,
2022-01-15 18:00:00,
2022-01-15 19:00:00,
2022-01-15 20:00:00,
2022-01-15 21:00:00,
2022-01-15 22:00:00,
2022-01-15 23:00:00,
2022-01-16 00:00:00,
2022-01-16 01:00:00,
2022-01-16 02:00:00,
2022-01-16 03:00:00,
2022-01-16 04:00:00,
2022-01-16 05:00:00,
2022-01-16 06:00:00,
2022-01-16 07:00:00,
2022-01-16 08:00:00,
2022-01-16 09:00:00,
2022-01-16 10:00:00,
2022-01-16 11:00:00,
2022-01-16 12:00:00,
2022-01-16 13:00:00,
2022-01-16 14:00:00,
2022-01-16 15:00:00,
2022-01-16 16:00:00,
2022-01-16 17:00:00,
2022-01-16 18:00:00,
2022-01-16 19:00:00,
2022-01-16 20:00:00,
2022-01-16 21:00:00,
2022-01-16 22:00:00,
2022-01-16 23:00:00,
2022-01-17 00:00:00,
2022-01-17 01:00:00,
2022-01-17 02:00:00,
2022-01-17 03:00:00,
2022-01-17 04:00:00,
2022-01-17 05:00:00,
2022-01-17 06:00:00,
2022-01-17 07:00:00,
2022-01-17 08:00:00,
2022-01-17 09:00:00,
2022-01-17 10:00:00,
2022-01-17 11:00:00,
2022-01-17 12:00:00,
2022-01-17 13:00:00,
2022-01-17 14:00:00,
2022-01-17 15:00:00,
2022-01-17 16:00:00,
2022-01-17 17:00:00,
2022-01-17 18:00:00,
2022-01-17 19:00:00,
2022-01-17 20:00:00,
2022-01-17 21:00:00,
2022-01-17 22:00:00,
2022-01-17 23:00:00,
2022-01-18 00:00:00,
2022-01-18 01:00:00,
2022-01-18 02:00:00,
2022-01-18 03:00:00,
2022-01-18 04:00:00,
2022-01-18 05:00:00,
2022-01-18 06:00:00,
2022-01-18 07:00:00,
2022-01-18 08:00:00,
2022-01-18 09:00:00,
2022-01-18 10:00:00,
2022-01-18 11:00:00,
2022-01-18 12:00:00,
2022-01-18 13:00:00,
2022-01-18 14:00:00,
2022-01-18 15:00:00,
2022-01-18 16:00:00,
2022-01-18 17:00:00,
2022-01-18 18:00:00,
2022-01-18 19:00:00,
2022-01-18 20:00:00,
2022-01-18 21:00:00,
2022-01-18 22:00:00,
2022-01-18 23:00:00,
2022-01-19 00:00:00,
2022-01-19 01:00:00,
2022-01-19 02:00:00,
2022-01-19 03:00:00,
2022-01-19 04:00:00,
2022-01-19 05:00:00,
2022-01-19 06:00:00,
2022-01-19 07:00:00,
2022-01-19 08:00:00,
2022-01-19 09:00:00,
2022-01-19 10:00:00,
2022-01-19 11:00:00,
2022-01-19 12:00:00,
2022-01-19 13:00:00,
2022-01-19 14:00:00,
2022-01-19 15:00:00,
2022-01-19 16:00:00,
2022-01-19 17:00:00,
2022-01-19 18:00:00,
2022-01-19 19:00:00,
2022-01-19 20:00:00,
2022-01-19 21:00:00,
2022-01-19 22:00:00,
2022-01-19 23:00:00,
2022-01-20 00:00:00,
2022-01-20 01:00:00,
2022-01-20 02:00:00,
2022-01-20 03:00:00,
2022-01-20 04:00:00,
2022-01-20 05:00:00,
2022-01-20 06:00:00,
2022-01-20 07:00:00,
2022-01-20 08:00:00,
2022-01-20 09:00:00,
2022-01-20 10:00:00,
2022-01-20 11:00:00,
2022-01-20 12:00:00,
2022-01-20 13:00:00,

